y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,"[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]"
0,"[6332, 6220, 4901]","[6332, 6220, 4901]","[6332, 6220, 4901]","[6332, 6220, 4901]","[6332, 6220, 4901]","[6332, 6220, 4901]","[6332, 6220, 4901]","[6332, 6220, 4901]","[6332, 6220, 4901]","[6332, 6220, 4901]","[5606, 6220, 4901]","[6332, 6220, 4901]","[6332, 6220, 4901]","[6332, 6220, 4901]","[6332, 6220, 4901]"
0,"[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2522, 2275]","[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]"
0,"[2315, 636, 1007]","[2315, 636, 1007]","[2315, 636, 1007]","[2315, 636, 1007]","[2315, 636, 1007]","[2315, 636, 1007]","[2315, 636, 1007]","[2315, 636, 1007]","[2315, 636, 1007]","[2315, 636, 1007]","[2315, 636, 1007]","[2315, 636, 1007]","[2315, 636, 1007]","[3042, 636, 1007]","[2315, 636, 1007]"
0,"[5321, 659, 387]","[5321, 659, 387]","[5321, 659, 387]","[5321, 659, 387]","[5321, 659, 387]","[5321, 659, 387]","[5321, 659, 387]","[5321, 659, 387]","[5321, 659, 387]","[5321, 659, 387]","[5321, 659, 387]","[5321, 659, 387]","[5321, 659, 387]","[5321, 659, 387]","[5321, 659, 387]"
0,"[4766, 5321, 659]","[4766, 5321, 659]","[4766, 5321, 659]","[4766, 5321, 659]","[4766, 5321, 659]","[4766, 5321, 659]","[4766, 5321, 659]","[4766, 5321, 659]","[4766, 5321, 659]","[4766, 5321, 659]","[4766, 5321, 659]","[4766, 5321, 659]","[4766, 5321, 659]","[4766, 5321, 659]","[4766, 5321, 659]"
0,"[307, 5871, 6778]","[307, 5871, 6778]","[307, 5871, 6778]","[307, 5871, 6778]","[307, 5871, 6778]","[307, 5871, 6778]","[307, 5871, 6778]","[307, 5871, 6778]","[307, 5871, 6778]","[307, 5871, 6778]","[307, 5871, 6778]","[307, 5871, 6778]","[1204, 6321, 7363]","[307, 5871, 6778]","[1204, 6321, 7363]"
0,"[7056, 4527, 5670]","[7056, 4527, 5670]","[7056, 4527, 5670]","[7056, 4527, 5670]","[7056, 4527, 5670]","[7056, 4527, 5670]","[7056, 4527, 5670]","[7056, 4527, 5670]","[7056, 4527, 5670]","[7056, 4527, 5670]","[7056, 4527, 5670]","[7056, 4527, 5670]","[7056, 4527, 5670]","[7056, 4527, 5670]","[7056, 4527, 5670]"
0,"[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[119, 14, 372]"
0,"[2528, 4592, 2982]","[2528, 4592, 2982]","[2528, 4592, 2982]","[2528, 4592, 2982]","[2528, 4592, 2982]","[2528, 4592, 2982]","[2528, 4592, 2982]","[2528, 4592, 2982]","[2528, 4592, 2982]","[2528, 4592, 2982]","[2528, 4592, 2982]","[2528, 4592, 2982]","[1906, 4592, 2982]","[1906, 4592, 2982]","[1906, 4592, 2982]"
0,"[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]"
0,"[1160, 1773, 2323]","[1160, 1773, 2323]","[1160, 1773, 2323]","[1160, 1773, 2323]","[1160, 1773, 2323]","[1160, 1773, 2323]","[1160, 1773, 2323]","[1160, 1773, 2323]","[1160, 1773, 2323]","[1160, 1773, 2323]","[1160, 1773, 2323]","[1160, 1773, 2323]","[1160, 1773, 2323]","[1160, 1773, 2323]","[1160, 1773, 2323]"
0,"[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]","[3870, 823, 1938]","[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]"
0,"[160, 3299, 2629]","[160, 3299, 2629]","[160, 3299, 1728]","[160, 3299, 2629]","[160, 3299, 2629]","[160, 3299, 2629]","[160, 3299, 2629]","[160, 3299, 2629]","[160, 3299, 2629]","[160, 3299, 2629]","[160, 3299, 2629]","[160, 3299, 2629]","[160, 3299, 2629]","[160, 3299, 2629]","[160, 3299, 2629]"
0,"[2230, 1566, 1151]","[2230, 1566, 1151]","[2230, 1566, 1151]","[2230, 1566, 1151]","[2230, 1566, 1151]","[2230, 1566, 1151]","[2230, 1566, 1151]","[2230, 1566, 1151]","[2230, 1566, 1151]","[2230, 1566, 1151]","[2230, 1566, 1151]","[2230, 1566, 1151]","[2230, 1566, 1151]","[2230, 1566, 1151]","[2230, 1566, 1151]"
0,"[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]"
0,"[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]"
0,"[452, 108, 2114]","[452, 108, 2114]","[452, 108, 2114]","[768, 256, 2625]","[452, 108, 2114]","[452, 108, 2114]","[452, 108, 2114]","[452, 108, 2114]","[452, 108, 2114]","[452, 108, 2114]","[452, 108, 2114]","[452, 108, 2114]","[452, 108, 2114]","[452, 108, 2114]","[452, 108, 2114]"
0,"[396, 2429, 1150]","[396, 2429, 1150]","[396, 2429, 1150]","[396, 2429, 1150]","[396, 2429, 1150]","[396, 2429, 1150]","[396, 2429, 1150]","[396, 2429, 1150]","[396, 2429, 1150]","[396, 2429, 1150]","[396, 2429, 1150]","[396, 2429, 1150]","[396, 2429, 1150]","[396, 2429, 1150]","[396, 2429, 1150]"
0,"[193, 396, 417]","[193, 396, 417]","[193, 396, 417]","[193, 396, 417]","[193, 396, 417]","[193, 396, 417]","[193, 396, 417]","[193, 396, 417]","[193, 396, 417]","[193, 396, 417]","[193, 396, 417]","[193, 396, 417]","[193, 396, 417]","[193, 396, 417]","[193, 396, 417]"
0,"[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[29, 14, 372]","[119, 14, 372]"
0,"[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]"
0,"[5871, 6778, 6525]","[5871, 6778, 6525]","[5871, 6778, 6525]","[5871, 6778, 6525]","[5871, 6778, 6525]","[5871, 6778, 6525]","[5871, 6778, 6525]","[5871, 6778, 6525]","[5871, 6778, 6525]","[5871, 6778, 6525]","[5871, 6778, 6525]","[5871, 6778, 6525]","[6321, 7363, 6525]","[6321, 7363, 6525]","[6321, 7363, 6525]"
0,"[2285, 4120, 4633]","[2285, 4120, 4633]","[2384, 4055, 4633]","[2285, 4120, 4633]","[2285, 4120, 4633]","[2285, 4120, 4633]","[2285, 4120, 4633]","[2285, 4120, 4633]","[2285, 4120, 4633]","[2285, 4120, 4633]","[2285, 4120, 4633]","[2285, 4120, 4633]","[2285, 4120, 4633]","[2285, 4120, 4633]","[2844, 4120, 4633]"
0,"[1220, 239, 14]","[1220, 239, 14]","[1220, 239, 14]","[1220, 239, 14]","[1220, 239, 14]","[1220, 239, 14]","[1220, 239, 14]","[1220, 239, 14]","[1220, 239, 14]","[1220, 239, 14]","[1220, 239, 14]","[1220, 239, 14]","[1220, 239, 14]","[1220, 239, 14]","[1220, 239, 14]"
0,"[3164, 2877, 1795]","[3164, 2877, 1795]","[3164, 2877, 1795]","[3164, 2877, 1795]","[3164, 2877, 1795]","[3164, 2877, 1795]","[3164, 2877, 1795]","[3164, 2877, 1795]","[3164, 2877, 1795]","[2254, 2877, 1795]","[3164, 2877, 1795]","[3164, 2877, 1795]","[3164, 2877, 1795]","[3164, 2877, 1795]","[3164, 2877, 1795]"
0,"[1237, 1300, 1345]","[1237, 1300, 1345]","[1237, 1306, 2198]","[1237, 1300, 1345]","[1237, 1300, 1345]","[1237, 1300, 1345]","[1237, 1300, 1345]","[1237, 1300, 1345]","[1237, 1300, 1345]","[4208, 4614, 4511]","[1237, 1300, 1345]","[1237, 1300, 1345]","[1237, 1300, 1345]","[1237, 1300, 1345]","[1237, 1300, 1345]"
0,"[1336, 4637, 4657]","[1336, 4637, 4657]","[1336, 4637, 4657]","[1336, 4637, 4657]","[1336, 4637, 4657]","[1336, 4637, 4657]","[1336, 4637, 4657]","[1336, 4637, 4657]","[1336, 4637, 4657]","[1336, 4637, 4657]","[1336, 4637, 4657]","[1336, 4637, 4657]","[1336, 4637, 4657]","[1336, 4637, 4657]","[1336, 4637, 4657]"
0,"[2629, 4787, 1802]","[2629, 4787, 1802]","[4114, 4787, 1802]","[2629, 4787, 1802]","[4114, 4787, 1802]","[2629, 4787, 1802]","[2629, 4787, 1802]","[2629, 4787, 1802]","[2629, 4787, 1802]","[2629, 4787, 1802]","[2629, 4787, 1802]","[2629, 4787, 1802]","[2629, 4787, 1802]","[2629, 4787, 1802]","[2629, 4787, 1802]"
0,"[916, 979, 1882]","[745, 213, 887]","[916, 979, 1882]","[916, 979, 1882]","[916, 979, 1882]","[916, 979, 1882]","[916, 979, 1882]","[916, 979, 1882]","[916, 979, 1882]","[916, 979, 1882]","[916, 979, 1882]","[916, 979, 1882]","[916, 979, 1882]","[916, 979, 1882]","[916, 979, 1882]"
0,"[101, 533, 289]","[101, 533, 289]","[101, 533, 289]","[101, 533, 289]","[101, 533, 289]","[101, 533, 289]","[101, 533, 289]","[101, 533, 289]","[101, 533, 289]","[101, 533, 289]","[101, 533, 289]","[101, 533, 289]","[101, 533, 289]","[101, 533, 289]","[101, 533, 289]"
0,"[294, 671, 852]","[294, 671, 852]","[294, 671, 852]","[294, 671, 852]","[294, 671, 852]","[294, 671, 852]","[294, 671, 852]","[294, 671, 852]","[294, 671, 852]","[294, 671, 852]","[564, 686, 852]","[294, 671, 852]","[294, 671, 852]","[294, 671, 852]","[294, 671, 852]"
0,"[3421, 1424, 874]","[5181, 2980, 2654]","[5181, 2980, 2654]","[5181, 2980, 2654]","[5181, 2980, 2654]","[5181, 2980, 2654]","[5181, 2980, 2654]","[5181, 2980, 2654]","[5181, 2980, 2654]","[5181, 2980, 2654]","[5181, 2980, 2184]","[5181, 1288, 2923]","[5181, 1288, 1912]","[5181, 1288, 2923]","[5181, 1288, 2923]"
0,"[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]"
0,"[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]"
0,"[6466, 6528, 4267]","[6466, 6528, 4267]","[6466, 6528, 4267]","[6466, 6528, 4267]","[6466, 6528, 4267]","[6466, 6528, 4267]","[6466, 6528, 4267]","[6466, 6528, 4267]","[6466, 6528, 4267]","[6466, 6528, 4267]","[6466, 6528, 4267]","[6466, 6528, 4267]","[6466, 6528, 4267]","[6466, 6528, 4267]","[6466, 6528, 4267]"
0,"[681, 214, 5032]","[681, 214, 5032]","[681, 214, 5032]","[681, 214, 5032]","[681, 214, 5032]","[1297, 1017, 6156]","[681, 214, 5032]","[681, 214, 5032]","[1297, 1017, 6156]","[1297, 1017, 6156]","[1297, 1017, 6156]","[1297, 1017, 6156]","[1297, 1017, 6156]","[1297, 1017, 6156]","[1297, 1017, 6156]"
0,"[445, 156, 133]","[445, 156, 133]","[445, 156, 133]","[445, 156, 133]","[445, 156, 133]","[445, 156, 133]","[445, 156, 133]","[445, 156, 133]","[445, 156, 133]","[445, 156, 133]","[445, 156, 133]","[445, 156, 3566]","[445, 156, 3566]","[445, 156, 3566]","[445, 156, 3566]"
0,"[1013, 2237, 1830]","[1013, 2237, 1830]","[1013, 2237, 1830]","[1013, 2237, 1830]","[1013, 2237, 1830]","[1013, 2237, 1830]","[1013, 2237, 1830]","[1013, 2237, 1830]","[1013, 2237, 1830]","[1013, 2237, 1830]","[1013, 2237, 1830]","[1013, 2237, 1830]","[1013, 2237, 1830]","[1013, 2237, 1830]","[1013, 2237, 1830]"
0,"[3214, 2579, 21]","[3214, 2579, 21]","[3214, 2579, 21]","[4587, 2579, 21]","[4587, 2579, 21]","[4587, 2579, 21]","[4587, 2579, 21]","[4587, 2579, 21]","[4587, 2579, 21]","[4587, 2579, 21]","[4587, 2579, 21]","[4587, 2579, 21]","[4587, 2579, 21]","[4587, 2579, 21]","[4587, 2579, 21]"
0,"[21, 278, 96]","[21, 278, 96]","[21, 278, 96]","[21, 278, 96]","[21, 278, 96]","[21, 278, 96]","[21, 278, 96]","[21, 278, 96]","[21, 278, 96]","[21, 278, 96]","[21, 278, 96]","[21, 278, 96]","[21, 278, 96]","[21, 278, 96]","[21, 278, 96]"
0,"[4592, 2982, 4759]","[4592, 2982, 4759]","[4592, 2982, 4759]","[4592, 2982, 4759]","[4592, 2982, 4759]","[4592, 2982, 4759]","[4592, 2982, 4759]","[4592, 2982, 4759]","[4592, 2982, 4759]","[4592, 2982, 4759]","[4592, 2982, 4759]","[4592, 2982, 4759]","[4592, 2982, 4759]","[4592, 2982, 4759]","[4592, 2982, 4759]"
0,"[1977, 3153, 5455]","[1977, 3153, 5455]","[1977, 3153, 5455]","[1977, 3153, 5455]","[1977, 3153, 5455]","[1977, 3153, 5455]","[1977, 3153, 5455]","[1977, 3153, 5455]","[1977, 3153, 5455]","[1977, 3153, 5455]","[1977, 3153, 5455]","[1977, 3153, 5455]","[1977, 3153, 5455]","[1977, 3153, 5455]","[1977, 3153, 5455]"
0,"[3456, 2167, 3416]","[3456, 838, 2388]","[3456, 838, 2388]","[3456, 838, 2388]","[3456, 838, 2388]","[3456, 838, 2388]","[3456, 838, 2388]","[3456, 838, 2388]","[3456, 838, 2388]","[3456, 838, 2388]","[3456, 838, 2388]","[3456, 838, 2388]","[3456, 838, 2388]","[3456, 838, 2388]","[3456, 838, 2388]"
0,"[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]"
0,"[6332, 6220, 4901]","[6332, 6220, 4901]","[6332, 6220, 4901]","[6332, 6220, 4901]","[6332, 6220, 4901]","[6332, 6220, 4901]","[6332, 6220, 4901]","[6332, 6220, 4901]","[6332, 6220, 4901]","[5606, 6220, 4901]","[6332, 6220, 4901]","[6332, 6220, 4901]","[6332, 6220, 4901]","[6332, 6220, 4901]","[6332, 6220, 4901]"
0,"[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]","[1142, 2499, 2539]"
0,"[2179, 307, 5871]","[2179, 307, 5871]","[2179, 307, 5871]","[2179, 307, 5871]","[2179, 307, 5871]","[2179, 307, 5871]","[2179, 307, 5871]","[2179, 307, 5871]","[2179, 307, 5871]","[2179, 307, 5871]","[2179, 307, 5871]","[2179, 307, 5871]","[2179, 1204, 6321]","[2179, 1204, 6321]","[2179, 1204, 6321]"
0,"[1282, 539, 6460]","[1282, 539, 6460]","[1282, 539, 6460]","[1282, 539, 6460]","[1282, 539, 6460]","[1282, 539, 6460]","[1282, 539, 6460]","[1282, 539, 6460]","[1282, 539, 6460]","[1282, 539, 6460]","[1282, 539, 6460]","[1282, 539, 6460]","[1282, 539, 6460]","[1282, 539, 6460]","[1282, 400, 5742]"
0,"[1263, 1431, 1465]","[1263, 1431, 1465]","[1263, 1431, 1465]","[1263, 1431, 1465]","[1263, 1431, 1465]","[1263, 1431, 1465]","[1263, 1431, 1465]","[1263, 1431, 1465]","[1263, 1431, 1465]","[1263, 1431, 1465]","[1263, 1431, 1465]","[1263, 1431, 1465]","[1263, 1431, 1465]","[1263, 1431, 1465]","[1263, 1431, 1465]"
0,"[5032, 6627, 7632]","[5032, 6627, 6948]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]"
0,"[156, 133, 29]","[156, 133, 29]","[156, 133, 29]","[156, 133, 29]","[156, 133, 29]","[156, 133, 29]","[156, 133, 29]","[156, 133, 29]","[156, 133, 29]","[156, 133, 29]","[156, 133, 29]","[156, 3566, 2860]","[156, 3566, 2860]","[156, 3566, 2860]","[156, 3566, 2860]"
0,"[7446, 4700, 4100]","[7446, 4700, 4100]","[7446, 4700, 4100]","[7446, 4700, 4100]","[7446, 4700, 4100]","[7446, 4700, 4100]","[7446, 4700, 4100]","[7446, 4700, 4100]","[7446, 4700, 4100]","[7446, 4700, 4100]","[7446, 4700, 4100]","[7446, 4700, 4100]","[7446, 4700, 4100]","[7446, 4700, 4100]","[7446, 4700, 4100]"
0,"[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]"
0,"[1446, 2956, 5081]","[1446, 2956, 5081]","[1446, 2956, 5081]","[1446, 2956, 5081]","[1446, 2956, 5081]","[1446, 2956, 5081]","[1446, 2956, 5081]","[1446, 2956, 5081]","[1446, 2956, 5081]","[1446, 2956, 5081]","[1446, 2956, 5081]","[1446, 2956, 5081]","[5173, 2956, 5081]","[5173, 2956, 5081]","[5173, 2956, 5081]"
0,"[480, 1566, 1352]","[480, 1566, 1352]","[480, 1566, 1352]","[480, 1566, 2420]","[480, 1566, 2420]","[480, 1566, 2420]","[480, 1566, 2420]","[480, 1566, 2420]","[480, 1566, 2420]","[480, 1566, 2420]","[480, 1566, 2420]","[480, 1566, 2420]","[480, 1566, 2420]","[480, 1566, 2420]","[480, 1566, 2420]"
0,"[635, 103, 114]","[635, 103, 114]","[635, 103, 114]","[635, 103, 114]","[635, 103, 114]","[635, 103, 114]","[635, 103, 114]","[635, 103, 114]","[635, 103, 114]","[340, 169, 445]","[635, 103, 114]","[635, 103, 114]","[635, 103, 114]","[635, 103, 114]","[635, 103, 114]"
0,"[338, 1675, 5152]","[338, 1675, 5152]","[338, 1675, 5152]","[338, 1675, 5152]","[338, 1675, 5152]","[338, 1675, 5152]","[338, 1675, 5152]","[338, 1675, 5152]","[338, 1675, 5152]","[338, 1675, 5152]","[338, 1675, 5152]","[338, 1675, 5152]","[338, 1675, 5152]","[338, 1675, 5152]","[338, 1675, 5152]"
0,"[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]"
0,"[5674, 4805, 1440]","[5674, 4805, 1440]","[5674, 4805, 1440]","[5674, 4805, 1440]","[5674, 4805, 1440]","[5674, 4805, 1440]","[5674, 4805, 1440]","[5674, 4805, 1440]","[5674, 4805, 1440]","[5674, 4805, 1440]","[5674, 4805, 1440]","[5674, 4805, 1440]","[5674, 4805, 1440]","[5674, 4805, 1440]","[5674, 4805, 1440]"
0,"[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[1581, 621, 482]","[1581, 621, 482]","[1581, 621, 482]","[1581, 621, 482]"
0,"[5871, 6332, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]","[5142, 5606, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]"
0,"[1446, 2956, 5081]","[1446, 2956, 5081]","[1446, 2956, 5081]","[1446, 2956, 5081]","[5173, 2956, 5081]","[1259, 3085, 5385]","[1446, 2956, 5081]","[1446, 2956, 5081]","[1446, 2956, 5081]","[1446, 2956, 5081]","[1446, 2956, 5081]","[1446, 2956, 5081]","[5173, 2956, 5081]","[5173, 2956, 5081]","[5173, 2956, 5081]"
0,"[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]","[1051, 1451, 3164]"
0,"[294, 671, 852]","[294, 671, 852]","[294, 671, 852]","[294, 671, 852]","[294, 671, 852]","[294, 671, 852]","[294, 671, 852]","[294, 671, 852]","[294, 671, 852]","[294, 671, 852]","[294, 671, 852]","[294, 671, 852]","[294, 671, 852]","[294, 671, 852]","[294, 671, 852]"
0,"[6175, 5389, 3836]","[6175, 5389, 3836]","[6175, 5389, 3836]","[6175, 5389, 3836]","[6175, 5389, 3836]","[6175, 5389, 3836]","[6175, 5389, 3836]","[6175, 5389, 3836]","[6175, 5389, 3836]","[6175, 5389, 3836]","[6175, 5389, 5703]","[6175, 5389, 5703]","[6175, 5389, 5703]","[6175, 5389, 5703]","[6175, 5389, 5703]"
0,"[2462, 2306, 1994]","[2462, 2306, 1994]","[2462, 2306, 1994]","[2462, 2306, 1994]","[2462, 2306, 1994]","[2462, 2306, 1994]","[2462, 2306, 1994]","[2462, 2306, 1994]","[2462, 2306, 1994]","[2462, 2306, 1994]","[2462, 2306, 1994]","[2462, 2306, 1994]","[2462, 2306, 1994]","[2462, 2306, 1994]","[2462, 2306, 1994]"
0,"[1838, 266, 101]","[1838, 266, 101]","[1838, 266, 101]","[1838, 266, 101]","[1838, 266, 101]","[1838, 266, 101]","[1838, 266, 101]","[1838, 266, 101]","[1838, 266, 101]","[1838, 266, 101]","[1838, 266, 101]","[1838, 266, 101]","[1838, 266, 101]","[1838, 266, 101]","[1838, 266, 101]"
0,"[1743, 916, 979]","[1743, 916, 979]","[1743, 916, 979]","[1743, 916, 979]","[1743, 916, 979]","[1743, 916, 979]","[1743, 916, 979]","[1743, 916, 979]","[1743, 916, 979]","[1743, 916, 979]","[1743, 916, 979]","[1743, 916, 979]","[1743, 916, 979]","[1743, 916, 979]","[1743, 916, 979]"
0,"[4270, 4114, 4787]","[3299, 2629, 4787]","[3299, 1728, 4759]","[3299, 2629, 4787]","[3299, 2629, 4787]","[3299, 2629, 4787]","[3299, 2629, 4787]","[3299, 2629, 4787]","[3299, 2629, 4787]","[3299, 2629, 4787]","[3299, 2629, 4787]","[3299, 2629, 4787]","[3299, 2629, 4787]","[3299, 2629, 4787]","[3299, 2629, 4787]"
0,"[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]","[2669, 3235, 1198]"
0,"[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]"
0,"[2325, 2313, 2014]","[2325, 2313, 2014]","[2325, 2313, 2960]","[2325, 2313, 2960]","[2325, 2313, 2014]","[2325, 2313, 2960]","[2325, 2313, 2960]","[2325, 2313, 2960]","[2325, 2313, 2960]","[2325, 2313, 2960]","[2325, 2313, 2960]","[2325, 2313, 2960]","[2325, 2313, 2960]","[3209, 3513, 2960]","[2325, 2313, 2960]"
0,"[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]"
0,"[1900, 2824, 480]","[1900, 2824, 480]","[1900, 2824, 480]","[1900, 2824, 480]","[1900, 2824, 480]","[1900, 2824, 480]","[1900, 2824, 480]","[1900, 2824, 480]","[1900, 2824, 480]","[1900, 2824, 480]","[1900, 2824, 480]","[1900, 2824, 480]","[1900, 2824, 480]","[1900, 2824, 480]","[1900, 2824, 480]"
